_id,jobid,position,location,company,remote,status,description,joburl,category,subcategory,tags
128,6a5b439e-f37d-4fe3-ab01-69af27d3fb16,Senior Backend Engineer - Connectivity,"Vancouver, BC",na,False,True,na,https://jobs.lever.co/nylas/6a5b439e-f37d-4fe3-ab01-69af27d3fb16,Engineering,Backend,tags
129,0c461232-a17c-462b-839d-cd1d7302ed0a,Senior Backend Engineer - Connectivity,"San Francisco, CA",na,False,True,na,https://jobs.lever.co/nylas/0c461232-a17c-462b-839d-cd1d7302ed0a,Engineering,Backend,tags
130,4af9b484-cdf1-4939-b121-9e1319b9a6de,Senior Backend Engineer - Connectivity,"New York City, NY",na,False,True,na,https://jobs.lever.co/nylas/4af9b484-cdf1-4939-b121-9e1319b9a6de,Engineering,Backend,tags
131,363a32c7-02ed-4ad3-8afe-bc486f09e563,Senior Backend Engineer - Connectivity,Remote (US or Canada),na,True,True,na,https://jobs.lever.co/nylas/363a32c7-02ed-4ad3-8afe-bc486f09e563,Engineering,Backend,tags
132,480eb63e-a3e2-4ffc-899c-9a6d28b8c7b2,Senior Frontend/Full Stack Engineer,"Toronto, ON",na,False,True,na,https://jobs.lever.co/nylas/480eb63e-a3e2-4ffc-899c-9a6d28b8c7b2,Engineering,Full Stack,tags
133,fab34929-1a8c-4763-b150-39fb86358ecc,Senior Software Engineer - Features,"Toronto, ON",na,False,True,na,https://jobs.lever.co/nylas/fab34929-1a8c-4763-b150-39fb86358ecc,Engineering,Software,tags
134,405b09e0-8146-43af-b18e-3b8506ae89e7,Senior Software Engineer - Platforms,"Toronto, ON",na,False,True,na,https://jobs.lever.co/nylas/405b09e0-8146-43af-b18e-3b8506ae89e7,Engineering,Software,tags
135,65dd0983-58d9-49c7-b94f-ee81df081f1b,Senior Software Engineer - Platforms,"Vancouver, BC",na,False,True,na,https://jobs.lever.co/nylas/65dd0983-58d9-49c7-b94f-ee81df081f1b,Engineering,Software,tags
136,9c990d65-8c30-4125-b5bd-cd22fc971a3c,Senior Software Engineer - Platforms,"San Francisco, CA",na,False,True,na,https://jobs.lever.co/nylas/9c990d65-8c30-4125-b5bd-cd22fc971a3c,Engineering,Software,tags
137,28ce6f16-2500-49ec-ae20-46bebafa24d8,Senior Software Engineer - Platforms,"New York City, NY",na,False,True,na,https://jobs.lever.co/nylas/28ce6f16-2500-49ec-ae20-46bebafa24d8,Engineering,Software,tags
138,4f01c054-6c62-41f5-aa6e-694b67a258d5,Senior Software Engineer - Platforms,Remote (US or Canada),na,True,True,na,https://jobs.lever.co/nylas/4f01c054-6c62-41f5-aa6e-694b67a258d5,Engineering,Software,tags
139,8b9893d1-2018-45f7-9afd-d117436dab32,Senior Software Engineer - Platforms,"Denver, CO",na,False,True,na,https://jobs.lever.co/nylas/8b9893d1-2018-45f7-9afd-d117436dab32,Engineering,Software,tags
140,b52c5077-c998-48d6-8d87-e317601597f1,Software Engineer - Features,"Toronto, ON",na,False,True,na,https://jobs.lever.co/nylas/b52c5077-c998-48d6-8d87-e317601597f1,Engineering,Software,tags
141,2253c502-5aee-45c5-b80d-d8e1acaed633,Technical Program Manager,"Toronto, ON",na,False,True,na,https://jobs.lever.co/nylas/2253c502-5aee-45c5-b80d-d8e1acaed633,Manager,na ,tags
142,2e9cdd03-8cde-4def-aa7d-80d5fd352e5b,"Manager, Technical Support Engineering",Remote (US or Canada),na,True,True,na,https://jobs.lever.co/nylas/2e9cdd03-8cde-4def-aa7d-80d5fd352e5b,Engineering,Support,tags
143,e8972846-7343-4181-b6b6-f85c30500e1e,Senior Technical Support Engineer - Escalations,"Toronto, ON",na,False,True,na,https://jobs.lever.co/nylas/e8972846-7343-4181-b6b6-f85c30500e1e,Engineering,Support,tags
144,58256b4b-f9fd-4874-8368-c0f1092fa124,Technical Support Engineer,Amsterdam,na,False,True,na,https://jobs.lever.co/nylas/58256b4b-f9fd-4874-8368-c0f1092fa124,Engineering,Support,tags
145,4824e481-871d-4522-a298-3db57a94545f,Technical Support Engineer,"Toronto, ON",na,False,True,na,https://jobs.lever.co/nylas/4824e481-871d-4522-a298-3db57a94545f,Engineering,Support,tags
146,12779ec6-6c7f-456e-b851-4f790f3ed354,Technical Support Engineer,"Vancouver, BC",na,False,True,na,https://jobs.lever.co/nylas/12779ec6-6c7f-456e-b851-4f790f3ed354,Engineering,Support,tags
147,5f62de90-ad6a-49db-af49-c4df700c72f2,Technical Support Engineer,"Boston, MA",na,False,True,na,https://jobs.lever.co/nylas/5f62de90-ad6a-49db-af49-c4df700c72f2,Engineering,Support,tags
148,496338a6-9e0f-45c7-9ca2-2286b630b71e,Technical Support Engineer,"Austin, TX",na,False,True,na,https://jobs.lever.co/nylas/496338a6-9e0f-45c7-9ca2-2286b630b71e,Engineering,Support,tags
149,d48cb9ee-4f02-4c8b-95bf-b4449a043797,Technical Support Engineer,"Chicago, IL",na,False,True,na,https://jobs.lever.co/nylas/d48cb9ee-4f02-4c8b-95bf-b4449a043797,Engineering,Support,tags
150,0e27e5ac-baf6-4975-8a99-c3c4e74530aa,Technical Support Engineer,"Seattle, WA",na,False,True,na,https://jobs.lever.co/nylas/0e27e5ac-baf6-4975-8a99-c3c4e74530aa,Engineering,Support,tags
151,b037fdce-740c-4bec-a052-df70c9d5b0f6,Technical Support Engineer,"Charlotte, NC",na,False,True,na,https://jobs.lever.co/nylas/b037fdce-740c-4bec-a052-df70c9d5b0f6,Engineering,Support,tags
152,67b69e72-ca12-44ed-9702-53ef764dc31d,Deal Desk Manager,"Denver, CO",na,False,True,na,https://jobs.lever.co/nylas/67b69e72-ca12-44ed-9702-53ef764dc31d,Manager,Finance,tags
153,98c8a84f-5c62-4407-8066-caaf9e601487,Deal Desk Manager,"San Francisco, CA",na,False,True,na,https://jobs.lever.co/nylas/98c8a84f-5c62-4407-8066-caaf9e601487,Manager,Finance,tags
154,d503e061-b202-486a-a7f9-e6dd39da11d7,Deal Desk Manager,"Austin, TX",na,False,True,na,https://jobs.lever.co/nylas/d503e061-b202-486a-a7f9-e6dd39da11d7,Manager,Finance,tags
155,2b040ca8-5a1b-4d7e-a69a-3327dfd51fff,Deal Desk Manager,"Chicago, IL",na,False,True,na,https://jobs.lever.co/nylas/2b040ca8-5a1b-4d7e-a69a-3327dfd51fff,Manager,Finance,tags
156,2f0c85d8-c993-4ffd-93c4-cd777a9a2d37,"Sr. Director, FP&A",Remote,na,True,True,na,https://jobs.lever.co/nylas/2f0c85d8-c993-4ffd-93c4-cd777a9a2d37,Director,Finance,tags
157,09e5ee49-90f8-410d-a5cf-6bd9f0ee5ee7,"Sr. Director, FP&A","San Francisco, CA",na,False,True,na,https://jobs.lever.co/nylas/09e5ee49-90f8-410d-a5cf-6bd9f0ee5ee7,Director,Finance,tags
158,bb0aafce-8621-41a3-a4e2-996a7d188209,"Sr. Director, FP&A","New York City, NY",na,False,True,na,https://jobs.lever.co/nylas/bb0aafce-8621-41a3-a4e2-996a7d188209,Director,Finance,tags
159,68f342c6-cafe-4f5b-9fbc-99f0bd586dde,"Sr. Director, FP&A","Toronto, ON",na,False,True,na,https://jobs.lever.co/nylas/68f342c6-cafe-4f5b-9fbc-99f0bd586dde,Director,Finance,tags
160,77208a7d-ef55-4284-959a-c9a8da18c1a7,Senior Brand Designer,"San Francisco, CA",na,False,True,na,https://jobs.lever.co/nylas/77208a7d-ef55-4284-959a-c9a8da18c1a7,Art,Marketing,tags
161,f42ef66e-f6a3-41f6-8d26-6997830b70eb,Developer Advocate,"San Francisco, CA",na,False,True,na,https://jobs.lever.co/nylas/f42ef66e-f6a3-41f6-8d26-6997830b70eb,Developer,Marketing,tags
162,b5b29c1f-8181-495c-a578-bd03b23eda5c,Developer Advocate,"Denver, CO",na,False,True,na,https://jobs.lever.co/nylas/b5b29c1f-8181-495c-a578-bd03b23eda5c,Developer,Marketing,tags
163,c8532c56-f401-4469-8745-e355940fbca3,Developer Advocate,Remote (US or Canada),na,True,True,na,https://jobs.lever.co/nylas/c8532c56-f401-4469-8745-e355940fbca3,Developer,Marketing,tags
164,c73c0781-a022-4c26-897a-0969729d4d2c,"Director, Developer Relations","San Francisco, CA",na,False,True,na,https://jobs.lever.co/nylas/c73c0781-a022-4c26-897a-0969729d4d2c,Developer,Marketing,tags
165,d83c8ff8-b1cc-4977-9e47-2d4223560e83,"Director, Developer Relations","Denver, CO",na,False,True,na,https://jobs.lever.co/nylas/d83c8ff8-b1cc-4977-9e47-2d4223560e83,Developer,Marketing,tags
166,4dd70bc4-6f4f-4e69-8007-6c34b1f92900,"Director, Developer Relations","Austin, TX",na,False,True,na,https://jobs.lever.co/nylas/4dd70bc4-6f4f-4e69-8007-6c34b1f92900,Developer,Marketing,tags
167,cfc3c612-cf4d-4d7d-b653-ebb34fe235ad,"Director, Developer Relations","New York City, NY",na,False,True,na,https://jobs.lever.co/nylas/cfc3c612-cf4d-4d7d-b653-ebb34fe235ad,Developer,Marketing,tags
168,3249af6c-969b-4d6b-a6c7-e13779e71c37,Digital Marketing Manager,"San Francisco, CA",na,False,True,na,https://jobs.lever.co/nylas/3249af6c-969b-4d6b-a6c7-e13779e71c37,Manager,Marketing,tags
169,d378c1bc-f4c4-4432-ba61-097cb4fed697,Sr. Account Based Marketing Manager,"San Francisco, CA",na,False,True,na,https://jobs.lever.co/nylas/d378c1bc-f4c4-4432-ba61-097cb4fed697,Manager,Marketing,tags
170,946b8c0a-a144-4794-b300-319ec59f0bc6,Field Marketing Manager,"San Francisco, CA",na,False,True,na,https://jobs.lever.co/nylas/946b8c0a-a144-4794-b300-319ec59f0bc6,Manager,Marketing,tags
171,156190f2-7e69-4813-b4cb-a0c84b1db032,"Product Marketing Manager, Content","San Francisco, CA",na,False,True,na,https://jobs.lever.co/nylas/156190f2-7e69-4813-b4cb-a0c84b1db032,Manager,Product,tags
172,c96420c5-c2b3-4f10-9619-d03e18410af8,Sr. Technical Product Marketing Manager,"San Francisco, CA",na,False,True,na,https://jobs.lever.co/nylas/c96420c5-c2b3-4f10-9619-d03e18410af8,Manager,Product,tags
173,1ee03de9-bb93-47fe-895a-142f8245c396,Web Developer,"Toronto, ON",na,False,True,na,https://jobs.lever.co/nylas/1ee03de9-bb93-47fe-895a-142f8245c396,Developer,Marketing,tags
174,799b99e7-574c-45d4-a98c-ee0c8454b534,Web Developer,"San Francisco, CA",na,False,True,na,https://jobs.lever.co/nylas/799b99e7-574c-45d4-a98c-ee0c8454b534,Developer,Marketing,tags
175,1fe2efb5-a996-480b-b96c-970fffabfd22,People Partner,"San Francisco, CA",na,False,True,na,https://jobs.lever.co/nylas/1fe2efb5-a996-480b-b96c-970fffabfd22,People – People Operations,People,tags
176,642d75c0-675b-4735-b2a8-c981b54655f7,People Partner,"New York City, NY",na,False,True,na,https://jobs.lever.co/nylas/642d75c0-675b-4735-b2a8-c981b54655f7,People – People Operations,People,tags
177,7be3cea7-30fa-487e-87ac-ae175145a77a,People Partner,"Austin, TX",na,False,True,na,https://jobs.lever.co/nylas/7be3cea7-30fa-487e-87ac-ae175145a77a,People – People Operations,People,tags
178,5fcbf4a4-02fa-4151-afa6-9413fbab6d33,"Manager, Recruiting","San Francisco, CA",na,False,True,na,https://jobs.lever.co/nylas/5fcbf4a4-02fa-4151-afa6-9413fbab6d33,Manager,People,tags
179,8a139d25-bc30-490c-9ddc-1d8a41239ed9,"Manager, Recruiting","Seattle, WA",na,False,True,na,https://jobs.lever.co/nylas/8a139d25-bc30-490c-9ddc-1d8a41239ed9,Manager,People,tags
180,8b23660f-e419-4afc-b2cc-c4d588c60e96,"Manager, Recruiting",Remote (US or Canada),na,True,True,na,https://jobs.lever.co/nylas/8b23660f-e419-4afc-b2cc-c4d588c60e96,Manager,People,tags
181,c443874d-a308-487d-80d1-343b434f5a85,Recruiting Coordinator,Remote (US or Canada),na,True,True,na,https://jobs.lever.co/nylas/c443874d-a308-487d-80d1-343b434f5a85,Coordinator,People,tags
182,21eb802a-6112-460c-b1b9-cdf2375c448f,Recruiting Coordinator,"Denver, CO",na,False,True,na,https://jobs.lever.co/nylas/21eb802a-6112-460c-b1b9-cdf2375c448f,Coordinator,People,tags
183,6dea92af-444e-44d3-8078-58b458840214,Recruiting Coordinator,"San Francisco, CA",na,False,True,na,https://jobs.lever.co/nylas/6dea92af-444e-44d3-8078-58b458840214,Coordinator,People,tags
184,483259a3-c390-4321-8983-6703283a65b9,Recruiting Coordinator,"Austin, TX",na,False,True,na,https://jobs.lever.co/nylas/483259a3-c390-4321-8983-6703283a65b9,Coordinator,People,tags
185,3c815080-71e9-4d41-848f-3e6b7b657627,Recruiting Coordinator,Los Angeles,na,False,True,na,https://jobs.lever.co/nylas/3c815080-71e9-4d41-848f-3e6b7b657627,Coordinator,People,tags
